Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:42:08] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIxOH0.dCfZ2sXL4X2M862eqmKElrUNdqb6cckmPwX4CrPHl34 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:08] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIxOX0.AYMmS6XByDkZX54BZiAD9kcrZ6QSvkObPgj2JsRzNpA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIyMH0.ofZ8R9O28eeMS-GQcSj0FGlUT4Mg2ndvw36_ExR080M&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIxOX0.AYMmS6XByDkZX54BZiAD9kcrZ6QSvkObPgj2JsRzNpA&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIxOX0.AYMmS6XByDkZX54BZiAD9kcrZ6QSvkObPgj2JsRzNpA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyMX0.cWTrHtdwQDPx7PjF8xAcEIsWrqHWzYFLF-gGIgo8lMM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIyMn0.99mxEbKYfUlvY0ebLNGNIhd47HyO7lbnqtNtL7Tqxmg&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyMX0.cWTrHtdwQDPx7PjF8xAcEIsWrqHWzYFLF-gGIgo8lMM&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:09] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:10] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyMX0.cWTrHtdwQDPx7PjF8xAcEIsWrqHWzYFLF-gGIgo8lMM&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyMX0.cWTrHtdwQDPx7PjF8xAcEIsWrqHWzYFLF-gGIgo8lMM&dm_id=1&start=50 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyM30.cXelSUOAwUI7i81W4tqmrwHBc29a6EeTn-5AeRx7SSA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIyNH0.ggNq_yzbXL8KYLZ8yKxjBR549X02L6rTKdA7qa8U_AA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyM30.cXelSUOAwUI7i81W4tqmrwHBc29a6EeTn-5AeRx7SSA&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyM30.cXelSUOAwUI7i81W4tqmrwHBc29a6EeTn-5AeRx7SSA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyM30.cXelSUOAwUI7i81W4tqmrwHBc29a6EeTn-5AeRx7SSA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyNX0.Ipzegh-lbYSXF055_oxghGSLLlC8_3v5tzY104yjbq0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIyNn0.1gHgwjJcQmo9LdnaQWY4cSKRiKg34MFpvZ-lA7Lonjw&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyNX0.Ipzegh-lbYSXF055_oxghGSLLlC8_3v5tzY104yjbq0&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyNX0.Ipzegh-lbYSXF055_oxghGSLLlC8_3v5tzY104yjbq0&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyNX0.Ipzegh-lbYSXF055_oxghGSLLlC8_3v5tzY104yjbq0&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyN30.iBMNbGmGHJX7KACeC-YwHNs1V2E_WGDUBhtDd_LKKzg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIyOH0.267ckhHI94GZ1rHmtYlKLx3uH4wHtDEtMvYrXTseWts&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyN30.iBMNbGmGHJX7KACeC-YwHNs1V2E_WGDUBhtDd_LKKzg&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyN30.iBMNbGmGHJX7KACeC-YwHNs1V2E_WGDUBhtDd_LKKzg&dm_id=1&start=21389429 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyOX0.AxCEYgTyJbIYmynK6NLrdgqg2_Aa8sQBFF4oeNL6gUI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIzMH0.VFr12fuuKMvQy7VWMRSb6_kgoc-tLcB8XlHwwbB1KHs&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:11] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjIzMX0.5pLvi5oi5SuXgSd_VHR4t_LXV7ZDXGy0sjTzQE_yr78&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:12] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:12] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjIzMH0.VFr12fuuKMvQy7VWMRSb6_kgoc-tLcB8XlHwwbB1KHs&dm_id=1 HTTP/1.1" 200 -
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id refers to a user who is the only global owner <Response 170 bytes [400 BAD REQUEST]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: U_id refers to the only global owner and they are being demoted <Response 179 bytes [400 BAD REQUEST]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The permission_id is invalid <Response 144 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Email and/or password is not valid! <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email and/or password is not valid! <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: This email is of invalid form <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: This email is of invalid form <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: This email is of invalid form <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: This password is less then 6 characters in length <Response 165 bytes [400 BAD REQUEST]>
response 400 Bad Request: This password is less then 6 characters in length <Response 165 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is not between 1 - 50 characters in length <Response 169 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is not between 1 - 50 characters in length <Response 169 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_last is not between 1 - 50 characters in length <Response 168 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_last is not between 1 - 50 characters in length <Response 168 bytes [400 BAD REQUEST]>
response 400 Bad Request: This email address has already been registered <Response 162 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is not a member of the channel <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 400 Bad Request: User is not a member of the channel <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is not a member of the channel <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 400 Bad Request: User is already an owner of the channel <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: user is not valid <Response 133 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel id is not valid <Response 139 bytes [400 BAD REQUEST]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: Authorised user is not a member of channel with channel_id <Response 170 bytes [403 FORBIDDEN]>
response 400 Bad Request: The channel_id does not refer to a valid channel <Response 164 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id is already a member of the channel <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: The authorised user is not a member of the channel <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Not authorised to join channel <Response 142 bytes [403 FORBIDDEN]>
response 400 Bad Request: Already a member of this channel <Response 148 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel id is not valid <Response 139 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The authorised user is not a member of the channel <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel id is not valid <Response 139 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Index start is greater than the total number of messages in channel <Response 183 bytes [400 BAD REQUEST]>
response 403 Forbidden: Authorised user is not a member of channel with channel_id <Response 170 bytes [403 FORBIDDEN]>
response 400 Bad Request: The channel_id does not refer to a valid channel <Response 164 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id refers to a user who is currently the only owner of the channel <Response 188 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id refers to a user who is currently the only owner of the channel <Response 188 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id does not refer to a user who is not an owner of the channel <Response 184 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The channel_id does not refer to a valid channel <Response 164 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Not authorised to join channel <Response 142 bytes [403 FORBIDDEN]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: any u_id in u_ids does not refer to a valid user <Response 164 bytes [400 BAD REQUEST]>
response 400 Bad Request: any u_id in u_ids does not refer to a valid user <Response 164 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 400 Bad Request: This dm_id does not refer to a valid DM <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 400 Bad Request: This does not refer to a valid dm <Response 149 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Start is greater then total messages <Response 152 bytes [400 BAD REQUEST]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>127.0.0.1 - - [25/Oct/2021 12:42:12] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjIyOX0.AxCEYgTyJbIYmynK6NLrdgqg2_Aa8sQBFF4oeNL6gUI&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:12] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:12] "POST /auth/register/v2 HTTP/1.1" 200 -
